"long","lat","order","hole","piece","id","group"
468999.0989,327512.7998,8761,FALSE,"1","E07000133","E07000133.1"
470177.6974,327868.398,8762,FALSE,"1","E07000133","E07000133.1"
472254.3974,330380.199,8763,FALSE,"1","E07000133","E07000133.1"
471398.5024,331566.0996,8764,FALSE,"1","E07000133","E07000133.1"
472986.6001,331820.6967,8765,FALSE,"1","E07000133","E07000133.1"
476929.5037,334853.6985,8766,FALSE,"1","E07000133","E07000133.1"
476562.5985,335679.2022,8767,FALSE,"1","E07000133","E07000133.1"
479101.4013,338910.6972,8768,FALSE,"1","E07000133","E07000133.1"
478452.3995,339355.2999,8769,FALSE,"1","E07000133","E07000133.1"
479358.8038,340992.8012,8770,FALSE,"1","E07000133","E07000133.1"
479845.9962,340667.0045,8771,FALSE,"1","E07000133","E07000133.1"
480931.9038,342828.8956,8772,FALSE,"1","E07000133","E07000133.1"
482131.5024,342870.5037,8773,FALSE,"1","E07000133","E07000133.1"
482154.2011,340911.5045,8774,FALSE,"1","E07000133","E07000133.1"
483750.7005,339853.1974,8775,FALSE,"1","E07000133","E07000133.1"
482363.502,334850.3995,8776,FALSE,"1","E07000133","E07000133.1"
483608.7041,334391.2009,8777,FALSE,"1","E07000133","E07000133.1"
483088.3995,332858.7995,8778,FALSE,"1","E07000133","E07000133.1"
484701.4962,332481.5975,8779,FALSE,"1","E07000133","E07000133.1"
488915.2996,324657.7971,8780,FALSE,"1","E07000133","E07000133.1"
490252.7969,318512.0962,8781,FALSE,"1","E07000133","E07000133.1"
449846.9021,323909.2013,8782,FALSE,"1","E07000134","E07000134.1"
448879.3029,322772.9966,8783,FALSE,"1","E07000134","E07000134.1"
448748.7012,320863.6031,8784,FALSE,"1","E07000134","E07000134.1"
446028.8039,321083.2003,8785,FALSE,"1","E07000134","E07000134.1"
444983.998,318593.9028,8786,FALSE,"1","E07000134","E07000134.1"
445157.202,317473.9034,8787,FALSE,"1","E07000134","E07000134.1"
447026.5965,316985.0034,8788,FALSE,"1","E07000134","E07000134.1"
448208.0972,315384.3016,8789,FALSE,"1","E07000134","E07000134.1"
449585.3028,316897.5984,8790,FALSE,"1","E07000134","E07000134.1"
450655.8992,316176.8047,8791,FALSE,"1","E07000134","E07000134.1"
450929.6023,315678.5973,8792,FALSE,"1","E07000134","E07000134.1"
448551.8009,313237.2961,8793,FALSE,"1","E07000134","E07000134.1"
443952.7965,310914.8009,8794,FALSE,"1","E07000134","E07000134.1"
444530.9979,310480.0954,8795,FALSE,"1","E07000134","E07000134.1"
443328.802,308942.2956,8796,FALSE,"1","E07000134","E07000134.1"
440538.5991,308429.3024,8797,FALSE,"1","E07000134","E07000134.1"
439020.9967,309743.2963,8798,FALSE,"1","E07000134","E07000134.1"
437582.1016,307502.1978,8799,FALSE,"1","E07000134","E07000134.1"
435455.7993,309016.7043,8800,FALSE,"1","E07000134","E07000134.1"
434313.5038,308044.4026,8801,FALSE,"1","E07000134","E07000134.1"
433742.5003,308995.5003,8802,FALSE,"1","E07000134","E07000134.1"
431420.8972,307656.5036,8803,FALSE,"1","E07000134","E07000134.1"
430408.8984,307841.4007,8804,FALSE,"1","E07000134","E07000134.1"
427835.1037,310029.3044,8805,FALSE,"1","E07000134","E07000134.1"
427293.197,311490.2962,8806,FALSE,"1","E07000134","E07000134.1"
430489.1971,313722.3973,8807,FALSE,"1","E07000134","E07000134.1"
430846.0021,314990.3043,8808,FALSE,"1","E07000134","E07000134.1"
429627.7036,317084.4049,8809,FALSE,"1","E07000134","E07000134.1"
430274.001,318506.2979,8810,FALSE,"1","E07000134","E07000134.1"
433496.5996,319002.9957,8811,FALSE,"1","E07000134","E07000134.1"
434245.2017,318055.7969,8812,FALSE,"1","E07000134","E07000134.1"
435962.2027,318939.204,8813,FALSE,"1","E07000134","E07000134.1"
436801.3026,320082.0968,8814,FALSE,"1","E07000134","E07000134.1"
436328.0031,321165.2968,8815,FALSE,"1","E07000134","E07000134.1"
437697.6974,321856.4989,8816,FALSE,"1","E07000134","E07000134.1"
437610.3986,322941.6983,8817,FALSE,"1","E07000134","E07000134.1"
439354.6001,322829.9003,8818,FALSE,"1","E07000134","E07000134.1"
441331.7987,326348.6031,8819,FALSE,"1","E07000134","E07000134.1"
440898.1003,326753.7971,8820,FALSE,"1","E07000134","E07000134.1"
443110.4975,328821.2953,8821,FALSE,"1","E07000134","E07000134.1"
443788.2993,328616.4039,8822,FALSE,"1","E07000134","E07000134.1"
444198.7961,330204.6993,8823,FALSE,"1","E07000134","E07000134.1"
445515.1036,330044.2952,8824,FALSE,"1","E07000134","E07000134.1"
445913.4967,330814.3048,8825,FALSE,"1","E07000134","E07000134.1"
449373.8005,330903.7992,8826,FALSE,"1","E07000134","E07000134.1"
448979.802,326756.8962,8827,FALSE,"1","E07000134","E07000134.1"
449846.9021,323909.2013,8828,FALSE,"1","E07000134","E07000134.1"
462273.6026,295808.3951,8829,FALSE,"1","E07000135","E07000135.1"
461386.7968,296795.5025,8830,FALSE,"1","E07000135","E07000135.1"
459497.4987,297146.0022,8831,FALSE,"1","E07000135","E07000135.1"
459060.2961,296399.196,8832,FALSE,"1","E07000135","E07000135.1"
458115.2967,299255.6983,8833,FALSE,"1","E07000135","E07000135.1"
459690.9031,300333.5998,8834,FALSE,"1","E07000135","E07000135.1"
460812.0995,300165.7978,8835,FALSE,"1","E07000135","E07000135.1"
461260.1032,302460.9008,8836,FALSE,"1","E07000135","E07000135.1"
463026.5003,302658.6042,8837,FALSE,"1","E07000135","E07000135.1"
463588.797,301128.4023,8838,FALSE,"1","E07000135","E07000135.1"
465028.4012,300453.3955,8839,FALSE,"1","E07000135","E07000135.1"
462758.8986,297834.3952,8840,FALSE,"1","E07000135","E07000135.1"
462273.6026,295808.3951,8841,FALSE,"1","E07000135","E07000135.1"
547594.5256,350633.2351,8842,FALSE,"1","E07000136","E07000136.1"
544447.6003,347805.5999,8843,FALSE,"1","E07000136","E07000136.1"
540149.7335,339999.9773,8844,FALSE,"1","E07000136","E07000136.1"
540000.0012,339728.0392,8845,FALSE,"1","E07000136","E07000136.1"
539829.4011,339418.2018,8846,FALSE,"1","E07000136","E07000136.1"
537337.6035,339205.1028,8847,FALSE,"1","E07000136","E07000136.1"
539792.1005,339200.0044,8848,FALSE,"1","E07000136","E07000136.1"
537639.9004,337320.9022,8849,FALSE,"1","E07000136","E07000136.1"
536452.8409,335371.2467,8850,FALSE,"1","E07000136","E07000136.1"
532005.8028,331903.7029,8851,FALSE,"1","E07000136","E07000136.1"
529025.9965,331388.8003,8852,FALSE,"1","E07000136","E07000136.1"
526699.6031,333312.2997,8853,FALSE,"1","E07000136","E07000136.1"
525072.902,333551.3013,8854,FALSE,"1","E07000136","E07000136.1"
524057.803,336551.1026,8855,FALSE,"1","E07000136","E07000136.1"
517952.797,338261.1031,8856,FALSE,"1","E07000136","E07000136.1"
521582.0998,345872.4044,8857,FALSE,"1","E07000136","E07000136.1"
519137.2001,349549.8018,8858,FALSE,"1","E07000136","E07000136.1"
519965.5978,354015.9034,8859,FALSE,"1","E07000136","E07000136.1"
520959.4987,353997.9985,8860,FALSE,"1","E07000136","E07000136.1"
526506.3966,347583.5046,8861,FALSE,"1","E07000136","E07000136.1"
533836.8001,346721.4014,8862,FALSE,"1","E07000136","E07000136.1"
537253.6028,350039.7016,8863,FALSE,"1","E07000136","E07000136.1"
536523.7995,354408.0012,8864,FALSE,"1","E07000136","E07000136.1"
539952.4999,354745.8045,8865,FALSE,"1","E07000136","E07000136.1"
543224.9977,356517.2974,8866,FALSE,"1","E07000136","E07000136.1"
544168.2986,353282.9032,8867,FALSE,"1","E07000136","E07000136.1"
547129.1,351179.1954,8868,FALSE,"1","E07000136","E07000136.1"
547594.5256,350633.2351,8869,FALSE,"1","E07000136","E07000136.1"
547594.5256,350633.2351,8870,FALSE,"1","E07000137","E07000137.1"
547129.1,351179.1954,8871,FALSE,"1","E07000137","E07000137.1"
544168.2986,353282.9032,8872,FALSE,"1","E07000137","E07000137.1"
543224.9977,356517.2974,8873,FALSE,"1","E07000137","E07000137.1"
539952.4999,354745.8045,8874,FALSE,"1","E07000137","E07000137.1"
536523.7995,354408.0012,8875,FALSE,"1","E07000137","E07000137.1"
537253.6028,350039.7016,8876,FALSE,"1","E07000137","E07000137.1"
533836.8001,346721.4014,8877,FALSE,"1","E07000137","E07000137.1"
526506.3966,347583.5046,8878,FALSE,"1","E07000137","E07000137.1"
520959.4987,353997.9985,8879,FALSE,"1","E07000137","E07000137.1"
520888.6984,355541.1968,8880,FALSE,"1","E07000137","E07000137.1"
519331.5032,356928.2997,8881,FALSE,"1","E07000137","E07000137.1"
518789.3986,360103.5008,8882,FALSE,"1","E07000137","E07000137.1"
514401.6987,366058.7962,8883,FALSE,"1","E07000137","E07000137.1"
513476.8996,369493.6029,8884,FALSE,"1","E07000137","E07000137.1"
515166.7002,372178.3045,8885,FALSE,"1","E07000137","E07000137.1"
514842.1993,373904.6003,8886,FALSE,"1","E07000137","E07000137.1"
513462.6027,375243.1971,8887,FALSE,"1","E07000137","E07000137.1"
514165.6014,375471.5018,8888,FALSE,"1","E07000137","E07000137.1"
513431.5023,375452.2973,8889,FALSE,"1","E07000137","E07000137.1"
513330.0963,376714.9958,8890,FALSE,"1","E07000137","E07000137.1"
512349.2968,377151.6009,8891,FALSE,"1","E07000137","E07000137.1"
512232.2994,379239.0034,8892,FALSE,"1","E07000137","E07000137.1"
513678.4007,379799.8028,8893,FALSE,"1","E07000137","E07000137.1"
512654.9,381669.8975,8894,FALSE,"1","E07000137","E07000137.1"
513745.3011,383306.799,8895,FALSE,"1","E07000137","E07000137.1"
514964.1025,381928.1036,8896,FALSE,"1","E07000137","E07000137.1"
516291.5986,382874.5027,8897,FALSE,"1","E07000137","E07000137.1"
516210.2034,384442.104,8898,FALSE,"1","E07000137","E07000137.1"
519529.5001,387612.4965,8899,FALSE,"1","E07000137","E07000137.1"
517825.8973,390483.0048,8900,FALSE,"1","E07000137","E07000137.1"
519350.6977,391676.1033,8901,FALSE,"1","E07000137","E07000137.1"
518733.2003,393909.304,8902,FALSE,"1","E07000137","E07000137.1"
520954.0982,395308.3036,8903,FALSE,"1","E07000137","E07000137.1"
524198.8018,394862.0013,8904,FALSE,"1","E07000137","E07000137.1"
524971.9989,394618.0012,8905,FALSE,"1","E07000137","E07000137.1"
527452.5998,396641.6019,8906,FALSE,"1","E07000137","E07000137.1"
525696.7975,398677.5991,8907,FALSE,"1","E07000137","E07000137.1"
526869.3029,399579.301,8908,FALSE,"1","E07000137","E07000137.1"
526467.3974,400493.1994,8909,FALSE,"1","E07000137","E07000137.1"
527799.2963,400901.5025,8910,FALSE,"1","E07000137","E07000137.1"
528388.2988,404190.601,8911,FALSE,"1","E07000137","E07000137.1"
531729.7994,403907.2022,8912,FALSE,"1","E07000137","E07000137.1"
533611.7583,405323.9327,8913,FALSE,"1","E07000137","E07000137.1"
533824.8035,405078.2969,8914,FALSE,"1","E07000137","E07000137.1"
535854.6963,403945.0013,8915,FALSE,"1","E07000137","E07000137.1"
535178.6007,405268.2014,8916,FALSE,"1","E07000137","E07000137.1"
538562.4992,404049.5001,8917,FALSE,"1","E07000137","E07000137.1"
538028.1026,402746.1044,8918,FALSE,"1","E07000137","E07000137.1"
538955.6999,401730.8003,8919,FALSE,"1","E07000137","E07000137.1"
540000.0295,401187.9006,8920,FALSE,"1","E07000137","E07000137.1"
540316.5853,401023.3375,8921,FALSE,"1","E07000137","E07000137.1"
540597.4038,401698.6042,8922,FALSE,"1","E07000137","E07000137.1"
539999.995,402853.7743,8923,FALSE,"1","E07000137","E07000137.1"
539970.4,402911.0002,8924,FALSE,"1","E07000137","E07000137.1"
539999.9939,402896.5187,8925,FALSE,"1","E07000137","E07000137.1"
541813.4999,402009.0995,8926,FALSE,"1","E07000137","E07000137.1"
541337.5002,400758.4002,8927,FALSE,"1","E07000137","E07000137.1"
542358.8,400496.5,8928,FALSE,"1","E07000137","E07000137.1"
542559.499,401856.6,8929,FALSE,"1","E07000137","E07000137.1"
543667.6004,400555.3008,8930,FALSE,"1","E07000137","E07000137.1"
543953.5184,399999.9928,8931,FALSE,"1","E07000137","E07000137.1"
543982.2983,399944.0966,8932,FALSE,"1","E07000137","E07000137.1"
543816.8105,399999.9996,8933,FALSE,"1","E07000137","E07000137.1"
543266.2001,400186.0001,8934,FALSE,"1","E07000137","E07000137.1"
543402.7187,400000.0203,8935,FALSE,"1","E07000137","E07000137.1"
545627.2,396969.5997,8936,FALSE,"1","E07000137","E07000137.1"
545224.0003,396301.5,8937,FALSE,"1","E07000137","E07000137.1"
546289.9003,395534.3994,8938,FALSE,"1","E07000137","E07000137.1"
545426.9997,395662.4015,8939,FALSE,"1","E07000137","E07000137.1"
547121.5998,393898.2998,8940,FALSE,"1","E07000137","E07000137.1"
545611.6008,393398.0999,8941,FALSE,"1","E07000137","E07000137.1"
547010.9991,393402.2002,8942,FALSE,"1","E07000137","E07000137.1"
546404.3015,393180.8026,8943,FALSE,"1","E07000137","E07000137.1"
546754.2993,392616.8032,8944,FALSE,"1","E07000137","E07000137.1"
547104.0009,393298.199,8945,FALSE,"1","E07000137","E07000137.1"
546869.2002,392678.8,8946,FALSE,"1","E07000137","E07000137.1"
547485.8002,393025.3,8947,FALSE,"1","E07000137","E07000137.1"
548231.003,392204.1021,8948,FALSE,"1","E07000137","E07000137.1"
549289.1001,388573.5,8949,FALSE,"1","E07000137","E07000137.1"
552558.8496,381976.1039,8950,FALSE,"1","E07000137","E07000137.1"
554911.7237,376971.1059,8951,FALSE,"1","E07000137","E07000137.1"
557474.104,368695.2015,8952,FALSE,"1","E07000137","E07000137.1"
556891.1559,359999.9949,8953,FALSE,"1","E07000137","E07000137.1"
556765.1029,358119.7985,8954,FALSE,"1","E07000137","E07000137.1"
556022.7011,357223.695,8955,FALSE,"1","E07000137","E07000137.1"
554960.8032,357156.6442,8956,FALSE,"1","E07000137","E07000137.1"
550322.6019,352289.1977,8957,FALSE,"1","E07000137","E07000137.1"
547594.5256,350633.2351,8958,FALSE,"1","E07000137","E07000137.1"
500563.7983,370855.6031,8959,FALSE,"1","E07000138","E07000138.1"
498237.0008,369943.7041,8960,FALSE,"1","E07000138","E07000138.1"
497644.2963,368423.9991,8961,FALSE,"1","E07000138","E07000138.1"
497021.2995,368623.9019,8962,FALSE,"1","E07000138","E07000138.1"
496797.8006,366445.1955,8963,FALSE,"1","E07000138","E07000138.1"
496022.196,366504.8985,8964,FALSE,"1","E07000138","E07000138.1"
492281.7003,368774.2988,8965,FALSE,"1","E07000138","E07000138.1"
492523.6022,370320.6962,8966,FALSE,"1","E07000138","E07000138.1"
495506.7972,371236.3041,8967,FALSE,"1","E07000138","E07000138.1"
493845.1041,372934.7979,8968,FALSE,"1","E07000138","E07000138.1"
499217.3963,374023.6962,8969,FALSE,"1","E07000138","E07000138.1"
500452.9022,373293.8951,8970,FALSE,"1","E07000138","E07000138.1"
500563.7983,370855.6031,8971,FALSE,"1","E07000138","E07000138.1"
493845.1041,372934.7979,8972,FALSE,"1","E07000139","E07000139.1"
495506.7972,371236.3041,8973,FALSE,"1","E07000139","E07000139.1"
492523.6022,370320.6962,8974,FALSE,"1","E07000139","E07000139.1"
492281.7003,368774.2988,8975,FALSE,"1","E07000139","E07000139.1"
496022.196,366504.8985,8976,FALSE,"1","E07000139","E07000139.1"
496797.8006,366445.1955,8977,FALSE,"1","E07000139","E07000139.1"
497021.2995,368623.9019,8978,FALSE,"1","E07000139","E07000139.1"
497644.2963,368423.9991,8979,FALSE,"1","E07000139","E07000139.1"
498237.0008,369943.7041,8980,FALSE,"1","E07000139","E07000139.1"
500563.7983,370855.6031,8981,FALSE,"1","E07000139","E07000139.1"
508106.9985,371765.7026,8982,FALSE,"1","E07000139","E07000139.1"
510081.8968,371361.4983,8983,FALSE,"1","E07000139","E07000139.1"
512398.8002,366632.7019,8984,FALSE,"1","E07000139","E07000139.1"
514401.6987,366058.7962,8985,FALSE,"1","E07000139","E07000139.1"
518789.3986,360103.5008,8986,FALSE,"1","E07000139","E07000139.1"
519331.5032,356928.2997,8987,FALSE,"1","E07000139","E07000139.1"
520888.6984,355541.1968,8988,FALSE,"1","E07000139","E07000139.1"
520959.4987,353997.9985,8989,FALSE,"1","E07000139","E07000139.1"
519965.5978,354015.9034,8990,FALSE,"1","E07000139","E07000139.1"
519137.2001,349549.8018,8991,FALSE,"1","E07000139","E07000139.1"
521582.0998,345872.4044,8992,FALSE,"1","E07000139","E07000139.1"
517952.797,338261.1031,8993,FALSE,"1","E07000139","E07000139.1"
517356.7038,335692.4984,8994,FALSE,"1","E07000139","E07000139.1"
512865.5036,336881.698,8995,FALSE,"1","E07000139","E07000139.1"
510512.8991,336618.2034,8996,FALSE,"1","E07000139","E07000139.1"
510024.5029,334635.1011,8997,FALSE,"1","E07000139","E07000139.1"
505240.5041,333311.7999,8998,FALSE,"1","E07000139","E07000139.1"
504670.2015,334810.201,8999,FALSE,"1","E07000139","E07000139.1"
503025.9961,334843.5014,9000,FALSE,"1","E07000139","E07000139.1"
501689.0017,336181.8983,9001,FALSE,"1","E07000139","E07000139.1"
501351.4984,336983.5988,9002,FALSE,"1","E07000139","E07000139.1"
502300.2988,338192.8027,9003,FALSE,"1","E07000139","E07000139.1"
501262.3033,340666.2047,9004,FALSE,"1","E07000139","E07000139.1"
500211.8001,339946.1008,9005,FALSE,"1","E07000139","E07000139.1"
499655.9016,341349.4991,9006,FALSE,"1","E07000139","E07000139.1"
497233.9973,340648.2998,9007,FALSE,"1","E07000139","E07000139.1"
497929.9959,342588.8044,9008,FALSE,"1","E07000139","E07000139.1"
499075.8038,342350.1027,9009,FALSE,"1","E07000139","E07000139.1"
499117.598,351281.796,9010,FALSE,"1","E07000139","E07000139.1"
494962.1037,350756.7963,9011,FALSE,"1","E07000139","E07000139.1"
487898.0982,352190.096,9012,FALSE,"1","E07000139","E07000139.1"
486838.6985,351307.3987,9013,FALSE,"1","E07000139","E07000139.1"
486135.9967,352079.8976,9014,FALSE,"1","E07000139","E07000139.1"
486305.4987,352860.5041,9015,FALSE,"1","E07000139","E07000139.1"
487533.5016,352909.8,9016,FALSE,"1","E07000139","E07000139.1"
485160.4988,356384.7953,9017,FALSE,"1","E07000139","E07000139.1"
485985.3017,358433.8988,9018,FALSE,"1","E07000139","E07000139.1"
484914.9031,359707.5042,9019,FALSE,"1","E07000139","E07000139.1"
486036.3964,360737.9992,9020,FALSE,"1","E07000139","E07000139.1"
485769.7016,365229.3036,9021,FALSE,"1","E07000139","E07000139.1"
482694.6978,365763.6006,9022,FALSE,"1","E07000139","E07000139.1"
484874.4034,368937.6021,9023,FALSE,"1","E07000139","E07000139.1"
485936.9032,368606.197,9024,FALSE,"1","E07000139","E07000139.1"
487055.7992,370031.7989,9025,FALSE,"1","E07000139","E07000139.1"
488512.8994,369770.0038,9026,FALSE,"1","E07000139","E07000139.1"
489087.8028,372235.2981,9027,FALSE,"1","E07000139","E07000139.1"
490288.8031,372670.8035,9028,FALSE,"1","E07000139","E07000139.1"
490274.1022,373756.0029,9029,FALSE,"1","E07000139","E07000139.1"
491991.1032,374340.9954,9030,FALSE,"1","E07000139","E07000139.1"
493845.1041,372934.7979,9031,FALSE,"1","E07000139","E07000139.1"
536452.8409,335371.2467,9032,FALSE,"1","E07000140","E07000140.1"
539174.1991,337701.9032,9033,FALSE,"1","E07000140","E07000140.1"
538986.7,336123.9,9034,FALSE,"1","E07000140","E07000140.1"
540000.011,335792.6294,9035,FALSE,"1","E07000140","E07000140.1"
542291.8,335043.4,9036,FALSE,"1","E07000140","E07000140.1"
546570.1014,332953.6024,9037,FALSE,"1","E07000140","E07000140.1"
549277.697,328008.4979,9038,FALSE,"1","E07000140","E07000140.1"
548125.8011,328062.0006,9039,FALSE,"1","E07000140","E07000140.1"
549334.0025,327957.8024,9040,FALSE,"1","E07000140","E07000140.1"
549342.4003,327331.2002,9041,FALSE,"1","E07000140","E07000140.1"
548772.5963,322718.3022,9042,FALSE,"1","E07000140","E07000140.1"
549476.7987,327116.5033,9043,FALSE,"1","E07000140","E07000140.1"
552888.9997,326676.8451,9044,FALSE,"1","E07000140","E07000140.1"
551507.7964,323131.9038,9045,FALSE,"1","E07000140","E07000140.1"
553377.9989,321886.1004,9046,FALSE,"1","E07000140","E07000140.1"
547711.5971,317540.7043,9047,FALSE,"1","E07000140","E07000140.1"
546710.3994,317809.0975,9048,FALSE,"1","E07000140","E07000140.1"
544097.1025,317872.5993,9049,FALSE,"1","E07000140","E07000140.1"
541179.9999,316042.2032,9050,FALSE,"1","E07000140","E07000140.1"
539453.7974,316411.0976,9051,FALSE,"1","E07000140","E07000140.1"
538179.6964,314926.7025,9052,FALSE,"1","E07000140","E07000140.1"
538582.3027,311267.1001,9053,FALSE,"1","E07000140","E07000140.1"
536804.2965,309378.7006,9054,FALSE,"1","E07000140","E07000140.1"
533246.0991,308906.7957,9055,FALSE,"1","E07000140","E07000140.1"
531011.2011,310371.0966,9056,FALSE,"1","E07000140","E07000140.1"
529410.9997,309388.1979,9057,FALSE,"1","E07000140","E07000140.1"
528418.5004,309965.2028,9058,FALSE,"1","E07000140","E07000140.1"
525850.1969,307594.5014,9059,FALSE,"1","E07000140","E07000140.1"
523189.5981,308534.2024,9060,FALSE,"1","E07000140","E07000140.1"
522343.3992,307608.8972,9061,FALSE,"1","E07000140","E07000140.1"
520976.096,309159.7033,9062,FALSE,"1","E07000140","E07000140.1"
517192.0994,312673.7974,9063,FALSE,"1","E07000140","E07000140.1"
514407.1981,317543.2036,9064,FALSE,"1","E07000140","E07000140.1"
517438.8989,320685.0043,9065,FALSE,"1","E07000140","E07000140.1"
516142.0002,330690.7002,9066,FALSE,"1","E07000140","E07000140.1"
516479.2974,331912.3005,9067,FALSE,"1","E07000140","E07000140.1"
517425.2038,331387.5007,9068,FALSE,"1","E07000140","E07000140.1"
516558.4005,332453.8954,9069,FALSE,"1","E07000140","E07000140.1"
517356.7038,335692.4984,9070,FALSE,"1","E07000140","E07000140.1"
517952.797,338261.1031,9071,FALSE,"1","E07000140","E07000140.1"
524057.803,336551.1026,9072,FALSE,"1","E07000140","E07000140.1"
525072.902,333551.3013,9073,FALSE,"1","E07000140","E07000140.1"
526699.6031,333312.2997,9074,FALSE,"1","E07000140","E07000140.1"
529025.9965,331388.8003,9075,FALSE,"1","E07000140","E07000140.1"
532005.8028,331903.7029,9076,FALSE,"1","E07000140","E07000140.1"
536452.8409,335371.2467,9077,FALSE,"1","E07000140","E07000140.1"
517356.7038,335692.4984,9078,FALSE,"1","E07000141","E07000141.1"
516558.4005,332453.8954,9079,FALSE,"1","E07000141","E07000141.1"
517425.2038,331387.5007,9080,FALSE,"1","E07000141","E07000141.1"
516479.2974,331912.3005,9081,FALSE,"1","E07000141","E07000141.1"
516142.0002,330690.7002,9082,FALSE,"1","E07000141","E07000141.1"
517438.8989,320685.0043,9083,FALSE,"1","E07000141","E07000141.1"
514407.1981,317543.2036,9084,FALSE,"1","E07000141","E07000141.1"
517192.0994,312673.7974,9085,FALSE,"1","E07000141","E07000141.1"
520976.096,309159.7033,9086,FALSE,"1","E07000141","E07000141.1"
517754.2972,307382.4021,9087,FALSE,"1","E07000141","E07000141.1"
515777.6015,309433.8049,9088,FALSE,"1","E07000141","E07000141.1"
512669.2959,309871.7995,9089,FALSE,"1","E07000141","E07000141.1"
511676.4009,308374.2981,9090,FALSE,"1","E07000141","E07000141.1"
507959.1976,306780.7043,9091,FALSE,"1","E07000141","E07000141.1"
504763.8983,307404.4958,9092,FALSE,"1","E07000141","E07000141.1"
501950.0981,305791.0976,9093,FALSE,"1","E07000141","E07000141.1"
501933.204,305782.1002,9094,FALSE,"1","E07000141","E07000141.1"
499943.8026,308522.4957,9095,FALSE,"1","E07000141","E07000141.1"
501100.6012,307911.2007,9096,FALSE,"1","E07000141","E07000141.1"
504488.9998,309191.9041,9097,FALSE,"1","E07000141","E07000141.1"
505953.6029,310704.8011,9098,FALSE,"1","E07000141","E07000141.1"
506145.1027,313125.5981,9099,FALSE,"1","E07000141","E07000141.1"
501805.3973,313503.7998,9100,FALSE,"1","E07000141","E07000141.1"
498538.5969,314953.105,9101,FALSE,"1","E07000141","E07000141.1"
498670.6003,316638.3026,9102,FALSE,"1","E07000141","E07000141.1"
496433.0968,318229.997,9103,FALSE,"1","E07000141","E07000141.1"
494224.5995,317895.6027,9104,FALSE,"1","E07000141","E07000141.1"
493877.5979,318926.8975,9105,FALSE,"1","E07000141","E07000141.1"
490252.7969,318512.0962,9106,FALSE,"1","E07000141","E07000141.1"
488915.2996,324657.7971,9107,FALSE,"1","E07000141","E07000141.1"
484701.4962,332481.5975,9108,FALSE,"1","E07000141","E07000141.1"
483088.3995,332858.7995,9109,FALSE,"1","E07000141","E07000141.1"
483608.7041,334391.2009,9110,FALSE,"1","E07000141","E07000141.1"
482363.502,334850.3995,9111,FALSE,"1","E07000141","E07000141.1"
483750.7005,339853.1974,9112,FALSE,"1","E07000141","E07000141.1"
482154.2011,340911.5045,9113,FALSE,"1","E07000141","E07000141.1"
482131.5024,342870.5037,9114,FALSE,"1","E07000141","E07000141.1"
480332.7022,346799.3991,9115,FALSE,"1","E07000141","E07000141.1"
480890.4971,346596.4972,9116,FALSE,"1","E07000141","E07000141.1"
481359.0969,348301.899,9117,FALSE,"1","E07000141","E07000141.1"
483202.5029,348729.1967,9118,FALSE,"1","E07000141","E07000141.1"
483908.7996,351601.8044,9119,FALSE,"1","E07000141","E07000141.1"
486135.9967,352079.8976,9120,FALSE,"1","E07000141","E07000141.1"
486838.6985,351307.3987,9121,FALSE,"1","E07000141","E07000141.1"
487898.0982,352190.096,9122,FALSE,"1","E07000141","E07000141.1"
494962.1037,350756.7963,9123,FALSE,"1","E07000141","E07000141.1"
499117.598,351281.796,9124,FALSE,"1","E07000141","E07000141.1"
499075.8038,342350.1027,9125,FALSE,"1","E07000141","E07000141.1"
497929.9959,342588.8044,9126,FALSE,"1","E07000141","E07000141.1"
497233.9973,340648.2998,9127,FALSE,"1","E07000141","E07000141.1"
499655.9016,341349.4991,9128,FALSE,"1","E07000141","E07000141.1"
500211.8001,339946.1008,9129,FALSE,"1","E07000141","E07000141.1"
501262.3033,340666.2047,9130,FALSE,"1","E07000141","E07000141.1"
502300.2988,338192.8027,9131,FALSE,"1","E07000141","E07000141.1"
501351.4984,336983.5988,9132,FALSE,"1","E07000141","E07000141.1"
501689.0017,336181.8983,9133,FALSE,"1","E07000141","E07000141.1"
503025.9961,334843.5014,9134,FALSE,"1","E07000141","E07000141.1"
504670.2015,334810.201,9135,FALSE,"1","E07000141","E07000141.1"
505240.5041,333311.7999,9136,FALSE,"1","E07000141","E07000141.1"
510024.5029,334635.1011,9137,FALSE,"1","E07000141","E07000141.1"
510512.8991,336618.2034,9138,FALSE,"1","E07000141","E07000141.1"
512865.5036,336881.698,9139,FALSE,"1","E07000141","E07000141.1"
517356.7038,335692.4984,9140,FALSE,"1","E07000141","E07000141.1"
513082.3982,414321.5011,9141,FALSE,"1","E07000142","E07000142.1"
516022.7024,412210.8953,9142,FALSE,"1","E07000142","E07000142.1"
515854.0992,411203.8035,9143,FALSE,"1","E07000142","E07000142.1"
516956.9008,411408.8049,9144,FALSE,"1","E07000142","E07000142.1"
517809.1021,409400.3998,9145,FALSE,"1","E07000142","E07000142.1"
519611.5961,409846.702,9146,FALSE,"1","E07000142","E07000142.1"
520014.6972,409222.8006,9147,FALSE,"1","E07000142","E07000142.1"
518084.8005,405465.6961,9148,FALSE,"1","E07000142","E07000142.1"
518703.1965,405381.0003,9149,FALSE,"1","E07000142","E07000142.1"
519190.1004,403173.8021,9150,FALSE,"1","E07000142","E07000142.1"
